frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
19618, 653.9, 0.987772, 1, 0.0614415, 0.260806, -0.963434, -0.163711, 0.300178, -0.93973, 0.117304, 0.471541, -0.874007, -0.106463, 0.517483, -0.849045
19619, 653.933, 0.986021, 1, 0.0675325, 0.267613, -0.961157, -0.16775, 0.290914, -0.941928, 0.121184, 0.477391, -0.870294, -0.113251, 0.509268, -0.853124
19620, 653.967, 0.984921, 1, 0.0678385, 0.247079, -0.966618, -0.180736, 0.287165, -0.940675, 0.112695, 0.462794, -0.879273, -0.134249, 0.509852, -0.849722
19621, 654, 0.981863, 1, 0.125619, 0.240333, -0.962528, -0.181644, 0.274497, -0.944276, 0.166101, 0.446192, -0.879388, -0.139275, 0.493353, -0.858607
19622, 654.033, 0.979136, 1, 0.0441093, 0.250099, -0.967215, -0.212851, 0.281105, -0.935775, 0.0764512, 0.459986, -0.884629, -0.179063, 0.497489, -0.848788
19623, 654.067, 0.976066, 1, 0.0404929, 0.233248, -0.971574, -0.221776, 0.282794, -0.93319, 0.0603114, 0.446917, -0.89254, -0.199123, 0.500706, -0.842403
19624, 654.1, 0.97328, 1, 0.0442219, 0.237562, -0.970365, -0.193759, 0.281863, -0.939686, 0.0518931, 0.456236, -0.888344, -0.183079, 0.504577, -0.843732
19625, 654.133, 0.968089, 1, 0.040589, 0.226442, -0.973179, -0.212252, 0.284783, -0.934798, 0.0381028, 0.448958, -0.89274, -0.210286, 0.509694, -0.834261
19626, 654.167, 0.9671, 1, 0.0327224, 0.25011, -0.967664, -0.207003, 0.28531, -0.935814, 0.0267382, 0.471824, -0.881287, -0.209801, 0.510712, -0.833761
19627, 654.2, 0.966385, 1, 0.0539729, 0.269493, -0.961489, -0.195055, 0.272544, -0.942164, 0.04665, 0.481504, -0.875201, -0.201237, 0.492822, -0.84654
19628, 654.233, 0.977029, 1, 0.0447741, 0.253491, -0.966301, -0.200967, 0.272363, -0.940973, 0.038777, 0.472403, -0.880529, -0.204805, 0.497619, -0.84287
19629, 654.267, 0.982437, 1, 0.0196972, 0.247345, -0.968727, -0.212522, 0.261899, -0.941405, 0.0153114, 0.49024, -0.871453, -0.215161, 0.508636, -0.833664
19630, 654.3, 0.987706, 1, 0.0225292, 0.250137, -0.967948, -0.190099, 0.24927, -0.949593, 0.0246454, 0.513223, -0.857902, -0.187476, 0.517639, -0.834807
19631, 654.333, 0.98911, 1, 0.135442, 0.264849, -0.954731, -0.154196, 0.275148, -0.948956, 0.145748, 0.522188, -0.840284, -0.14299, 0.544042, -0.826784
19632, 654.367, 0.988722, 1, 0.161925, 0.269992, -0.949149, -0.17305, 0.310646, -0.93464, 0.173054, 0.53462, -0.827184, -0.159566, 0.584136, -0.795816
19633, 654.4, 0.989319, 1, 0.172302, 0.301104, -0.937896, -0.202619, 0.321012, -0.925147, 0.194137, 0.558861, -0.806217, -0.179685, 0.59053, -0.786758
19634, 654.433, 0.989106, 1, 0.17396, 0.293804, -0.939903, -0.241053, 0.296339, -0.924163, 0.203636, 0.549417, -0.810354, -0.211146, 0.565802, -0.797048
19635, 654.467, 0.989262, 1, 0.204502, 0.313149, -0.927425, -0.191413, 0.320378, -0.927749, 0.239867, 0.537566, -0.808385, -0.155341, 0.561963, -0.812445
19636, 654.5, 0.982839, 1, 0.164881, 0.321555, -0.932425, -0.232232, 0.296785, -0.926276, 0.213643, 0.546558, -0.80971, -0.184035, 0.539127, -0.821872
19637, 654.533, 0.979585, 1, 0.163054, 0.312135, -0.935941, -0.186243, 0.288751, -0.939115, 0.213185, 0.537531, -0.815851, -0.136256, 0.531162, -0.836242
19638, 654.567, 0.977184, 1, 0.178105, 0.304935, -0.935571, -0.16837, 0.290183, -0.942043, 0.234272, 0.524995, -0.818228, -0.111776, 0.528498, -0.841544
19639, 654.6, 0.982354, 1, 0.172476, 0.308714, -0.935386, -0.192845, 0.283027, -0.939525, 0.229605, 0.53888, -0.810488, -0.135771, 0.533145, -0.835058
19640, 654.633, 0.986704, 1, 0.227067, 0.298127, -0.927125, -0.182993, 0.283848, -0.941246, 0.285989, 0.532773, -0.796469, -0.123012, 0.543187, -0.830552
19641, 654.667, 0.989741, 1, 0.159325, 0.300848, -0.940269, -0.153067, 0.252485, -0.955417, 0.223533, 0.544736, -0.808267, -0.089093, 0.518919, -0.850168
19642, 654.7, 0.990808, 1, 0.0884902, 0.294374, -0.951585, -0.150136, 0.275423, -0.949527, 0.158075, 0.540633, -0.826274, -0.0807497, 0.534326, -0.841413
19643, 654.733, 0.991576, 1, 0.164546, 0.254721, -0.952912, -0.15246, 0.253293, -0.9553, 0.23178, 0.49448, -0.837716, -0.0843386, 0.509144, -0.856539
19644, 654.767, 0.991366, 1, 0.177237, 0.218999, -0.959493, -0.10901, 0.221336, -0.969086, 0.243265, 0.461184, -0.853306, -0.0416196, 0.479448, -0.876583
19645, 654.8, 0.990834, 1, 0.144425, 0.229209, -0.962603, -0.159705, 0.242181, -0.956997, 0.205962, 0.482043, -0.851595, -0.0974079, 0.507342, -0.856222
19646, 654.833, 0.989549, 1, 0.165936, 0.272262, -0.947807, -0.171454, 0.278007, -0.945154, 0.230278, 0.530919, -0.815535, -0.106232, 0.553883, -0.825789
19647, 654.867, 0.98752, 1, 0.152323, 0.295687, -0.943062, -0.171506, 0.292529, -0.940751, 0.214916, 0.560476, -0.799799, -0.108433, 0.574292, -0.811438
19648, 654.9, 0.987796, 1, 0.153876, 0.299401, -0.941638, -0.216237, 0.29972, -0.929198, 0.215999, 0.56551, -0.795954, -0.153954, 0.581817, -0.798615
19649, 654.933, 0.988856, 1, 0.182068, 0.281612, -0.942097, -0.175961, 0.295834, -0.938893, 0.242069, 0.544326, -0.803189, -0.114734, 0.576844, -0.808756
19650, 654.967, 0.98989, 1, 0.14983, 0.304254, -0.940734, -0.18137, 0.291408, -0.939248, 0.212104, 0.556636, -0.803224, -0.118967, 0.563262, -0.817669
19651, 655, 0.991137, 1, 0.110098, 0.268737, -0.956901, -0.142391, 0.28692, -0.947313, 0.173001, 0.521968, -0.835237, -0.0785732, 0.551332, -0.830578
19652, 655.033, 0.990227, 1, 0.0846887, 0.247413, -0.965202, -0.128136, 0.275974, -0.952586, 0.150221, 0.49277, -0.857095, -0.0615689, 0.528847, -0.846481
19653, 655.067, 0.991352, 1, 0.0752151, 0.232393, -0.969709, -0.139245, 0.272113, -0.952137, 0.13826, 0.474716, -0.869211, -0.0749704, 0.520224, -0.850733
19654, 655.1, 0.991906, 1, 0.0536263, 0.22519, -0.972838, -0.158897, 0.27174, -0.949162, 0.11555, 0.460862, -0.879917, -0.0957617, 0.511512, -0.853923
19655, 655.133, 0.99155, 1, 0.0442422, 0.212364, -0.976188, -0.146418, 0.269364, -0.951843, 0.108032, 0.446676, -0.888149, -0.0810466, 0.506368, -0.858501
19656, 655.167, 0.991378, 1, 0.0840887, 0.204849, -0.975175, -0.142016, 0.262039, -0.954551, 0.144805, 0.437082, -0.887688, -0.0792875, 0.500022, -0.862376
19657, 655.2, 0.992121, 1, 0.0696448, 0.209138, -0.975403, -0.145046, 0.244222, -0.958811, 0.132011, 0.444526, -0.885985, -0.0815034, 0.486387, -0.869934
19658, 655.233, 0.992128, 1, 0.0698783, 0.209366, -0.975337, -0.14484, 0.243957, -0.958909, 0.132078, 0.444867, -0.885804, -0.0814758, 0.486281, -0.869995
19659, 655.267, 0.991711, 1, 0.0564031, 0.185844, -0.980959, -0.139426, 0.233779, -0.962241, 0.120494, 0.44662, -0.886573, -0.0738416, 0.498636, -0.863661
19660, 655.3, 0.991762, 1, 0.0730481, 0.208071, -0.975382, -0.151471, 0.235448, -0.960011, 0.13622, 0.466929, -0.87374, -0.0874383, 0.50158, -0.860681
19661, 655.333, 0.991792, 1, 0.0861692, 0.211409, -0.973592, -0.167827, 0.245698, -0.954708, 0.150147, 0.470126, -0.869734, -0.102859, 0.511949, -0.852835
19662, 655.367, 0.991886, 1, 0.104925, 0.230196, -0.967471, -0.141788, 0.2353, -0.961525, 0.1732, 0.484325, -0.857573, -0.0730406, 0.500744, -0.862508
19663, 655.4, 0.992355, 1, 0.0825577, 0.226515, -0.970502, -0.126633, 0.248288, -0.960373, 0.152745, 0.48334, -0.862004, -0.0557596, 0.512293, -0.856999
19664, 655.433, 0.991927, 1, 0.0886756, 0.223538, -0.970653, -0.148952, 0.247201, -0.957447, 0.156076, 0.484595, -0.860702, -0.0809302, 0.515721, -0.852925
19665, 655.467, 0.992468, 1, 0.108056, 0.223413, -0.968716, -0.174652, 0.248813, -0.952675, 0.176723, 0.480719, -0.858882, -0.105366, 0.515125, -0.850614
19666, 655.5, 0.991931, 1, 0.111114, 0.220993, -0.968925, -0.154457, 0.237458, -0.95904, 0.180101, 0.477788, -0.859815, -0.084846, 0.504233, -0.85939
19667, 655.533, 0.991648, 1, 0.115492, 0.220448, -0.968537, -0.133947, 0.239135, -0.961703, 0.18265, 0.477266, -0.859567, -0.0659774, 0.505541, -0.860276
19668, 655.567, 0.991563, 1, 0.0866205, 0.224307, -0.970661, -0.138032, 0.239953, -0.960921, 0.155509, 0.473745, -0.866823, -0.0686993, 0.496892, -0.865089
19669, 655.6, 0.991557, 1, 0.10683, 0.243164, -0.964084, -0.148343, 0.256679, -0.955045, 0.174207, 0.482802, -0.858227, -0.0804608, 0.505648, -0.85898
19670, 655.633, 0.99184, 1, 0.121213, 0.24092, -0.962946, -0.149399, 0.257596, -0.954633, 0.186519, 0.475647, -0.859634, -0.0833974, 0.502537, -0.860524
19671, 655.667, 0.992044, 1, 0.107979, 0.244207, -0.963693, -0.139626, 0.257433, -0.956155, 0.172021, 0.479522, -0.860504, -0.0750136, 0.50217, -0.861509
19672, 655.7, 0.992284, 1, 0.103868, 0.235957, -0.966197, -0.144062, 0.254849, -0.956189, 0.166126, 0.472999, -0.865259, -0.0811921, 0.500371, -0.861996
19673, 655.733, 0.992123, 1, 0.0893914, 0.242218, -0.966095, -0.151027, 0.248441, -0.956801, 0.153516, 0.483556, -0.861746, -0.0867194, 0.498129, -0.862756
19674, 655.767, 0.992399, 1, 0.0969767, 0.237475, -0.966541, -0.154712, 0.243802, -0.957405, 0.163284, 0.479831, -0.862033, -0.0881681, 0.495247, -0.864267
19675, 655.8, 0.992176, 1, 0.0827189, 0.239957, -0.967253, -0.141991, 0.252016, -0.95725, 0.149837, 0.483029, -0.862689, -0.074548, 0.502758, -0.861207
19676, 655.833, 0.992238, 1, 0.0798449, 0.240047, -0.967472, -0.142392, 0.254089, -0.956642, 0.147378, 0.483096, -0.863075, -0.0745213, 0.504455, -0.860216
19677, 655.867, 0.991839, 1, 0.078107, 0.232827, -0.969377, -0.147204, 0.253491, -0.956072, 0.149272, 0.47602, -0.866674, -0.075615, 0.503563, -0.860643
19678, 655.9, 0.991737, 1, 0.0804968, 0.240782, -0.967236, -0.140046, 0.249035, -0.958315, 0.150386, 0.485771, -0.861052, -0.0698853, 0.502096, -0.861984
19679, 655.933, 0.989996, 1, 0.139238, 0.282785, -0.949024, -0.171886, 0.305599, -0.936517, 0.206154, 0.53105, -0.82188, -0.104142, 0.565372, -0.818235
19680, 655.967, 0.989238, 1, 0.167214, 0.300828, -0.938905, -0.200557, 0.308344, -0.929893, 0.234138, 0.548306, -0.802832, -0.13293, 0.573239, -0.808534
19681, 656, 0.989301, 1, 0.161035, 0.301044, -0.939915, -0.215456, 0.305009, -0.927657, 0.227079, 0.549278, -0.804195, -0.149032, 0.570211, -0.807867
19682, 656.033, 0.990517, 1, 0.141886, 0.273765, -0.951273, -0.172477, 0.302516, -0.937409, 0.208457, 0.52357, -0.826087, -0.104889, 0.563701, -0.819292
19683, 656.067, 0.990836, 1, 0.147707, 0.263797, -0.953202, -0.15485, 0.29084, -0.944158, 0.213597, 0.512381, -0.83177, -0.0877302, 0.551753, -0.829381
19684, 656.1, 0.989351, 1, 0.163448, 0.298743, -0.940233, -0.200168, 0.302586, -0.931866, 0.232302, 0.544703, -0.805813, -0.130727, 0.565718, -0.81417
19685, 656.133, 0.988035, 1, 0.176619, 0.293058, -0.93964, -0.227602, 0.303646, -0.925201, 0.24238, 0.544211, -0.803173, -0.161281, 0.571993, -0.804246
19686, 656.167, 0.989943, 1, 0.194016, 0.292658, -0.936327, -0.201292, 0.299289, -0.932688, 0.260178, 0.54138, -0.799509, -0.134063, 0.568926, -0.811388
19687, 656.2, 0.990537, 1, 0.193895, 0.281919, -0.939642, -0.155888, 0.299526, -0.941267, 0.261902, 0.524666, -0.810021, -0.0861712, 0.561174, -0.8232
19688, 656.233, 0.990511, 1, 0.195112, 0.282766, -0.939135, -0.155486, 0.301087, -0.940835, 0.262934, 0.524913, -0.809526, -0.0859347, 0.561995, -0.822664
19689, 656.267, 0.990947, 1, 0.122248, 0.264613, -0.956575, -0.145978, 0.290285, -0.94574, 0.190111, 0.513748, -0.836613, -0.0770666, 0.549978, -0.831616
19690, 656.3, 0.991887, 1, 0.0580363, 0.222409, -0.973225, -0.167869, 0.270106, -0.948084, 0.123525, 0.480717, -0.868132, -0.101324, 0.531988, -0.840668
19691, 656.333, 0.991588, 1, 0.0460008, 0.207369, -0.977181, -0.177274, 0.252055, -0.951337, 0.112236, 0.468028, -0.876557, -0.110169, 0.516135, -0.849392
19692, 656.367, 0.992154, 1, 0.0646652, 0.201656, -0.97732, -0.136838, 0.237996, -0.961578, 0.129405, 0.457544, -0.87972, -0.0709981, 0.499342, -0.863491
19693, 656.4, 0.992407, 1, 0.0411017, 0.210119, -0.976811, -0.163796, 0.251366, -0.953932, 0.107033, 0.463731, -0.879487, -0.0970448, 0.508366, -0.855655
19694, 656.433, 0.991747, 1, 0.0484586, 0.210403, -0.976413, -0.153837, 0.248654, -0.956298, 0.116424, 0.464291, -0.877997, -0.0850025, 0.506859, -0.857828
19695, 656.467, 0.991566, 1, 0.0530317, 0.20173, -0.978004, -0.151732, 0.228956, -0.961539, 0.119397, 0.459916, -0.879899, -0.0847476, 0.492688, -0.86607
19696, 656.5, 0.991565, 1, 0.0560765, 0.208876, -0.976333, -0.147538, 0.228063, -0.962403, 0.117761, 0.464829, -0.877534, -0.0854129, 0.490128, -0.867455
19697, 656.533, 0.991388, 1, 0.0598623, 0.201549, -0.977647, -0.162144, 0.255889, -0.953011, 0.123659, 0.449183, -0.884841, -0.0966975, 0.507957, -0.855938
19698, 656.567, 0.99191, 1, 0.055565, 0.203172, -0.977565, -0.159903, 0.25945, -0.952427, 0.12055, 0.441576, -0.889089, -0.0930672, 0.502557, -0.85952
19699, 656.6, 0.990447, 1, 0.0724167, 0.203802, -0.97633, -0.149352, 0.260675, -0.953804, 0.142384, 0.414757, -0.898723, -0.0772464, 0.47879, -0.874524
19700, 656.633, 0.990453, 1, 0.0739751, 0.202896, -0.976402, -0.148284, 0.261998, -0.953608, 0.143441, 0.414971, -0.898456, -0.076571, 0.481106, -0.873312
19701, 656.667, 0.988994, 1, 0.0835516, 0.209051, -0.974329, -0.166909, 0.26945, -0.94844, 0.148032, 0.412835, -0.898696, -0.100185, 0.481134, -0.870903
19702, 656.7, 0.989555, 1, 0.0625084, 0.203547, -0.977068, -0.174767, 0.277729, -0.944629, 0.1265, 0.406586, -0.904812, -0.108179, 0.486309, -0.867065
19703, 656.733, 0.99039, 1, 0.0656141, 0.204409, -0.976684, -0.181299, 0.274126, -0.94445, 0.131053, 0.411041, -0.902147, -0.113502, 0.486905, -0.866049
19704, 656.767, 0.990431, 1, 0.0813747, 0.206974, -0.974956, -0.179555, 0.270556, -0.945811, 0.1477, 0.420369, -0.895251, -0.110929, 0.491712, -0.863663
19705, 656.8, 0.991843, 1, 0.0568104, 0.212519, -0.975504, -0.173428, 0.274337, -0.945866, 0.121575, 0.439553, -0.889951, -0.106759, 0.505991, -0.855906
19706, 656.833, 0.991455, 1, 0.048115, 0.192728, -0.980072, -0.165714, 0.268929, -0.948797, 0.113622, 0.427664, -0.896768, -0.0977689, 0.506496, -0.856682
19707, 656.867, 0.991184, 1, 0.0780011, 0.206309, -0.975373, -0.161389, 0.264274, -0.950849, 0.145746, 0.438646, -0.886763, -0.0915865, 0.503329, -0.859227
19708, 656.9, 0.991379, 1, 0.0531028, 0.19679, -0.979007, -0.168894, 0.265572, -0.949182, 0.121706, 0.432723, -0.893274, -0.0981322, 0.505385, -0.857296
19709, 656.933, 0.990811, 1, 0.0785575, 0.199946, -0.976653, -0.162843, 0.265156, -0.950355, 0.145984, 0.438772, -0.886661, -0.0932533, 0.509521, -0.85539
19710, 656.967, 0.990776, 1, 0.0695039, 0.188438, -0.979623, -0.151772, 0.259961, -0.953617, 0.136521, 0.4305, -0.892206, -0.0822167, 0.506415, -0.858362
19711, 657, 0.991045, 1, 0.0945935, 0.185564, -0.978069, -0.14771, 0.263485, -0.953288, 0.16166, 0.424931, -0.890674, -0.077377, 0.509363, -0.857066
19712, 657.033, 0.991201, 1, 0.0769588, 0.193286, -0.97812, -0.143927, 0.262926, -0.954021, 0.144126, 0.432727, -0.88993, -0.0738942, 0.508075, -0.858137
19713, 657.067, 0.990823, 1, 0.0648514, 0.188329, -0.979962, -0.13734, 0.263055, -0.954955, 0.128803, 0.430026, -0.893581, -0.0702917, 0.508707, -0.858066
19714, 657.1, 0.991001, 1, 0.0482399, 0.210852, -0.976327, -0.145209, 0.263243, -0.953739, 0.115156, 0.449256, -0.88595, -0.0763132, 0.506541, -0.858832
19715, 657.133, 0.990708, 1, 0.102316, 0.281463, -0.954102, -0.146573, 0.302835, -0.941704, 0.170294, 0.507203, -0.844834, -0.0775403, 0.540177, -0.837972
19716, 657.167, 0.99001, 1, 0.157243, 0.300215, -0.940822, -0.179776, 0.331857, -0.926041, 0.225615, 0.521554, -0.822848, -0.109621, 0.569984, -0.81431
19717, 657.2, 0.989381, 1, 0.170218, 0.302448, -0.937844, -0.178063, 0.332956, -0.925977, 0.239319, 0.524365, -0.81717, -0.10707, 0.572991, -0.812538
19718, 657.233, 0.98889, 1, 0.218182, 0.295831, -0.92999, -0.196657, 0.322629, -0.925871, 0.283575, 0.515369, -0.80869, -0.128945, 0.566619, -0.813828
19719, 657.267, 0.988364, 1, 0.244829, 0.299779, -0.922058, -0.190828, 0.321285, -0.927556, 0.306924, 0.518921, -0.797821, -0.126231, 0.568236, -0.813126
19720, 657.3, 0.989083, 1, 0.211911, 0.309109, -0.927116, -0.181616, 0.30563, -0.934669, 0.280487, 0.534795, -0.79707, -0.111622, 0.558642, -0.821863
19721, 657.333, 0.989232, 1, 0.241081, 0.292599, -0.925346, -0.141959, 0.298652, -0.943745, 0.308989, 0.525266, -0.792856, -0.0715457, 0.560852, -0.824819
19722, 657.367, 0.98959, 1, 0.232238, 0.291145, -0.928063, -0.148395, 0.296593, -0.943404, 0.304713, 0.517542, -0.799563, -0.073454, 0.551478, -0.830949
19723, 657.4, 0.99062, 1, 0.218287, 0.292375, -0.931058, -0.171559, 0.314914, -0.933486, 0.295455, 0.513698, -0.805494, -0.0917365, 0.561576, -0.822324
19724, 657.433, 0.989859, 1, 0.260724, 0.289479, -0.920991, -0.204829, 0.324243, -0.923532, 0.337786, 0.502583, -0.795808, -0.124096, 0.56822, -0.813465
19725, 657.467, 0.988999, 1, 0.209857, 0.289788, -0.9338, -0.159595, 0.332013, -0.929676, 0.284442, 0.510667, -0.811364, -0.0820354, 0.573723, -0.81493
19726, 657.5, 0.989456, 1, 0.180016, 0.289201, -0.94019, -0.180916, 0.322391, -0.929157, 0.253943, 0.512755, -0.820119, -0.10501, 0.564193, -0.818938
19727, 657.533, 0.989251, 1, 0.11235, 0.274863, -0.954897, -0.152593, 0.281257, -0.947423, 0.186144, 0.506287, -0.842036, -0.0781285, 0.52713, -0.846186
19728, 657.567, 0.991367, 1, 0.0361598, 0.214966, -0.975952, -0.176334, 0.268373, -0.947039, 0.110828, 0.463208, -0.879292, -0.100266, 0.520609, -0.847888
19729, 657.6, 0.991262, 1, 0.0427855, 0.207022, -0.9774, -0.161584, 0.25175, -0.954208, 0.115886, 0.463901, -0.878275, -0.0870992, 0.513783, -0.853487
19730, 657.633, 0.990825, 1, 0.0495697, 0.180321, -0.982358, -0.148436, 0.243816, -0.958395, 0.120483, 0.44111, -0.889329, -0.0753324, 0.508094, -0.858001
19731, 657.667, 0.990516, 1, 0.0298149, 0.17547, -0.984033, -0.138503, 0.243137, -0.960053, 0.0993256, 0.443103, -0.890952, -0.0666887, 0.511904, -0.85645
19732, 657.7, 0.991078, 1, 0.0521733, 0.172176, -0.983684, -0.150675, 0.240837, -0.958798, 0.12383, 0.446446, -0.886201, -0.0767285, 0.5178, -0.852054
19733, 657.733, 0.9903, 1, 0.0276025, 0.165955, -0.985747, -0.150305, 0.240182, -0.959021, 0.102626, 0.444188, -0.890036, -0.0729818, 0.51883, -0.851756
19734, 657.767, 0.990163, 1, 0.0368781, 0.168498, -0.985012, -0.142164, 0.236355, -0.961211, 0.11026, 0.441177, -0.890621, -0.0664515, 0.510973, -0.857024
19735, 657.8, 0.990868, 1, 0.040848, 0.168589, -0.98484, -0.149374, 0.24025, -0.959149, 0.114939, 0.438271, -0.891464, -0.0729003, 0.51197, -0.855904
19736, 657.833, 0.990625, 1, 0.0405927, 0.1668, -0.985155, -0.152279, 0.243971, -0.957752, 0.116042, 0.428642, -0.895992, -0.0743874, 0.507566, -0.858396
19737, 657.867, 0.990489, 1, 0.0402502, 0.182864, -0.982314, -0.147326, 0.250083, -0.95695, 0.113675, 0.428441, -0.896391, -0.0718566, 0.498279, -0.864034
19738, 657.9, 0.989865, 1, 0.0462309, 0.208115, -0.977011, -0.151906, 0.267318, -0.95156, 0.118461, 0.439178, -0.890556, -0.0778231, 0.502527, -0.861052
19739, 657.933, 0.989307, 1, 0.0531001, 0.193133, -0.979735, -0.152227, 0.275504, -0.94917, 0.129186, 0.41886, -0.898815, -0.0735059, 0.504384, -0.860345
19740, 657.967, 0.988492, 1, 0.0609606, 0.190546, -0.979784, -0.172284, 0.281973, -0.943827, 0.137782, 0.413534, -0.900003, -0.0925281, 0.508764, -0.855919
19741, 658, 0.988987, 1, 0.035461, 0.185493, -0.982006, -0.189415, 0.285595, -0.939445, 0.112154, 0.414848, -0.902952, -0.109797, 0.516195, -0.849404
19742, 658.033, 0.987623, 1, 0.0550999, 0.194257, -0.979402, -0.168204, 0.279643, -0.945255, 0.124755, 0.429015, -0.894641, -0.0955161, 0.517541, -0.850311
19743, 658.067, 0.98906, 1, 0.0479725, 0.200993, -0.978417, -0.150098, 0.265517, -0.95235, 0.116233, 0.449509, -0.885682, -0.079547, 0.517422, -0.852025
19744, 658.1, 0.989147, 1, 0.0542567, 0.19881, -0.978535, -0.16584, 0.277983, -0.946162, 0.125538, 0.434456, -0.891902, -0.0917735, 0.517243, -0.850904
19745, 658.133, 0.990261, 1, 0.0669631, 0.20248, -0.976994, -0.174791, 0.28168, -0.943453, 0.137766, 0.431393, -0.891583, -0.10126, 0.515403, -0.850944
19746, 658.167, 0.989528, 1, 0.0762463, 0.213005, -0.974072, -0.149574, 0.277065, -0.949138, 0.147957, 0.44096, -0.885248, -0.0754592, 0.51134, -0.856059
19747, 658.2, 0.99016, 1, 0.0660347, 0.214066, -0.974585, -0.155929, 0.284505, -0.945908, 0.138214, 0.443814, -0.885396, -0.0812251, 0.519291, -0.850729
19748, 658.233, 0.989377, 1, 0.0553614, 0.210903, -0.975938, -0.145817, 0.282517, -0.948115, 0.128734, 0.446025, -0.885714, -0.0699295, 0.52131, -0.850497
19749, 658.267, 0.989827, 1, 0.0654421, 0.201863, -0.977225, -0.140721, 0.277633, -0.950325, 0.141841, 0.434982, -0.889197, -0.0614758, 0.51528, -0.854814
19750, 658.3, 0.989712, 1, 0.0238826, 0.262391, -0.964666, -0.168292, 0.312763, -0.934803, 0.10877, 0.499159, -0.859657, -0.0824153, 0.552833, -0.829206
19751, 658.333, 0.989783, 1, 0.0238202, 0.261951, -0.964787, -0.163087, 0.312469, -0.935824, 0.108234, 0.499736, -0.859389, -0.0776199, 0.553387, -0.8293
19752, 658.367, 0.986736, 1, 0.16909, 0.295263, -0.940334, -0.209764, 0.339489, -0.916922, 0.255492, 0.526306, -0.811003, -0.121414, 0.588299, -0.799477
19753, 658.4, 0.987626, 1, 0.194996, 0.280146, -0.939944, -0.133504, 0.329015, -0.93484, 0.279479, 0.510415, -0.813245, -0.0457286, 0.577976, -0.814772
19754, 658.433, 0.989052, 1, 0.0705284, 0.282278, -0.956737, -0.160755, 0.312201, -0.936316, 0.154123, 0.524385, -0.837416, -0.0763258, 0.562968, -0.822947
19755, 658.467, 0.989942, 1, 0.0396388, 0.245889, -0.968487, -0.162346, 0.292282, -0.942451, 0.119376, 0.49275, -0.861943, -0.081456, 0.543623, -0.835368
19756, 658.5, 0.989476, 1, 0.0483842, 0.212221, -0.976023, -0.161526, 0.285269, -0.944739, 0.124414, 0.460411, -0.878944, -0.0832444, 0.536164, -0.839999
19757, 658.533, 0.989353, 1, 0.0439335, 0.212176, -0.976243, -0.143505, 0.275997, -0.950385, 0.120198, 0.463296, -0.878014, -0.0650595, 0.530277, -0.845325
